unit_id,date,shift_start,shift_end,planned_people,overtime_allowed
U033723,2025-11-27,06:00,14:00,7,False
U033724,2025-11-19,06:00,14:00,10,False
U033725,2025-11-30,06:00,14:00,13,False
U033726,2025-11-29,22:00,06:00,7,False
U033727,2025-11-18,06:00,14:00,12,False
U033728,2025-11-14,06:00,14:00,8,False
U033729,2025-11-26,22:00,06:00,7,False
U033730,2025-11-30,14:00,22:00,4,True
U033731,2025-11-24,22:00,06:00,8,False
U033732,2025-12-06,06:00,14:00,11,False
U033733,2025-11-25,22:00,06:00,20,True
U033734,2025-11-23,14:00,22:00,12,False
U033735,2025-12-13,06:00,14:00,15,True
U033736,2025-11-24,14:00,22:00,12,False
U033737,2025-12-11,14:00,22:00,8,False
U033738,2025-12-11,22:00,06:00,3,True
U033739,2025-12-11,06:00,14:00,18,True
U033740,2025-11-30,06:00,14:00,6,True
U033741,2025-11-14,06:00,14:00,6,False
U033742,2025-12-05,22:00,06:00,13,False
U033743,2025-12-08,22:00,06:00,15,False
U033744,2025-12-08,22:00,06:00,16,False
U033745,2025-12-03,22:00,06:00,5,False
U033746,2025-12-01,14:00,22:00,4,False
U033747,2025-11-28,14:00,22:00,9,True
U033748,2025-12-06,22:00,06:00,17,True
U033749,2025-12-13,22:00,06:00,8,False
U033750,2025-12-05,14:00,22:00,5,False
U033751,2025-11-17,14:00,22:00,7,False
U033752,2025-11-30,14:00,22:00,7,True
U033753,2025-11-23,22:00,06:00,4,False
U033754,2025-12-02,06:00,14:00,13,False
U033755,2025-12-08,14:00,22:00,6,False
U033756,2025-11-22,22:00,06:00,8,False
U033757,2025-11-21,14:00,22:00,5,True
U033758,2025-11-17,14:00,22:00,14,False
U033759,2025-11-15,14:00,22:00,16,False
U033760,2025-12-04,14:00,22:00,20,False
U033761,2025-11-19,14:00,22:00,10,False
U033762,2025-12-13,06:00,14:00,15,True
U033763,2025-11-21,06:00,14:00,14,True
U033764,2025-12-09,06:00,14:00,7,False
U033765,2025-11-26,22:00,06:00,3,False
U033766,2025-12-10,14:00,22:00,10,False
U033767,2025-12-01,22:00,06:00,3,False
U033768,2025-12-03,22:00,06:00,5,False
U033769,2025-12-07,22:00,06:00,9,True
U033770,2025-12-12,06:00,14:00,3,False
U033771,2025-11-29,06:00,14:00,8,True
U033772,2025-11-20,22:00,06:00,3,True
U033773,2025-11-27,14:00,22:00,4,False
U033774,2025-12-08,06:00,14:00,20,False
U033775,2025-11-16,22:00,06:00,6,False
U033776,2025-11-25,14:00,22:00,8,False
U033777,2025-11-23,14:00,22:00,4,False
U033778,2025-12-11,14:00,22:00,5,True
U033779,2025-11-22,06:00,14:00,13,True
U033780,2025-11-25,06:00,14:00,6,True
U033781,2025-12-08,06:00,14:00,12,True
U033782,2025-12-02,22:00,06:00,8,False
U033783,2025-11-30,14:00,22:00,8,False
U033784,2025-11-21,14:00,22:00,5,False
U033785,2025-11-17,06:00,14:00,3,True
U033786,2025-11-27,06:00,14:00,18,True
U033787,2025-11-28,14:00,22:00,4,False
U033788,2025-12-12,06:00,14:00,18,False
U033789,2025-12-11,22:00,06:00,2,True
U033790,2025-11-19,06:00,14:00,7,True
U033791,2025-11-22,22:00,06:00,3,False
U033792,2025-12-01,14:00,22:00,19,False
U033793,2025-12-02,06:00,14:00,7,False
U033794,2025-12-09,06:00,14:00,10,False
U033795,2025-11-30,22:00,06:00,11,False
U033796,2025-12-08,22:00,06:00,13,False
U033797,2025-11-15,14:00,22:00,13,True
U033798,2025-12-02,14:00,22:00,9,False
U033799,2025-11-27,14:00,22:00,21,False
U033800,2025-12-09,14:00,22:00,12,False
U033801,2025-11-30,14:00,22:00,9,False
U033802,2025-12-02,06:00,14:00,13,True
U033803,2025-11-17,06:00,14:00,14,False
U033804,2025-12-03,06:00,14:00,7,True
U033805,2025-11-29,14:00,22:00,6,False
U033806,2025-12-12,06:00,14:00,10,False
U033807,2025-12-07,06:00,14:00,7,False
U033808,2025-11-28,06:00,14:00,2,False
U033809,2025-12-08,14:00,22:00,13,False
U033810,2025-11-17,22:00,06:00,12,False
U033811,2025-12-05,06:00,14:00,12,False
U033812,2025-11-25,22:00,06:00,17,True
U033813,2025-12-13,14:00,22:00,5,True
U033814,2025-11-22,06:00,14:00,6,False
U033815,2025-11-18,06:00,14:00,13,False
U033816,2025-11-22,06:00,14:00,16,False
U033817,2025-11-16,22:00,06:00,12,False
U033818,2025-11-20,22:00,06:00,18,False
U033819,2025-11-16,22:00,06:00,17,True
U033820,2025-11-26,14:00,22:00,8,True
U033821,2025-11-22,22:00,06:00,10,True
U033822,2025-11-21,06:00,14:00,5,True
U033823,2025-12-13,22:00,06:00,10,False
U033824,2025-11-20,14:00,22:00,17,True
U033825,2025-11-28,06:00,14:00,7,False
U033826,2025-12-03,06:00,14:00,2,False
U033827,2025-11-28,06:00,14:00,21,True
U033828,2025-12-01,06:00,14:00,12,False
U033829,2025-12-08,22:00,06:00,23,False
U033830,2025-12-04,22:00,06:00,5,False
U033831,2025-11-18,22:00,06:00,5,False
U033832,2025-12-06,06:00,14:00,17,True
U033833,2025-12-13,14:00,22:00,17,False
U033834,2025-11-19,22:00,06:00,2,False
U033835,2025-12-12,22:00,06:00,13,True
U033836,2025-11-29,22:00,06:00,11,True
U033837,2025-11-19,22:00,06:00,14,False
U033838,2025-11-28,14:00,22:00,10,False
U033839,2025-11-18,22:00,06:00,8,False
U033840,2025-11-15,06:00,14:00,4,True
U033841,2025-11-29,14:00,22:00,16,False
U033842,2025-12-02,06:00,14:00,17,False
U033843,2025-12-04,22:00,06:00,5,True
U033844,2025-12-12,06:00,14:00,2,False
U033845,2025-11-24,06:00,14:00,22,False
U033846,2025-11-24,22:00,06:00,17,True
U033847,2025-11-15,14:00,22:00,11,False
U033848,2025-11-19,06:00,14:00,3,False
U033849,2025-12-10,22:00,06:00,7,False
U033850,2025-12-11,06:00,14:00,5,True
U033851,2025-12-03,14:00,22:00,15,False
U033852,2025-11-17,14:00,22:00,4,False
U033853,2025-12-12,14:00,22:00,3,False
U033854,2025-11-24,22:00,06:00,14,False
U033855,2025-12-04,06:00,14:00,19,False
U033856,2025-11-16,14:00,22:00,14,False
U033857,2025-12-09,22:00,06:00,7,False
U033858,2025-11-14,22:00,06:00,6,False
U033859,2025-11-22,22:00,06:00,9,False
U033860,2025-11-14,22:00,06:00,19,False
U033861,2025-12-05,14:00,22:00,17,False
U033862,2025-12-05,22:00,06:00,11,False
U033863,2025-11-27,06:00,14:00,13,False
U033864,2025-11-29,06:00,14:00,13,False
U033865,2025-11-26,22:00,06:00,10,False
U033866,2025-11-14,14:00,22:00,6,True
U033867,2025-11-30,06:00,14:00,12,True
U033868,2025-12-02,06:00,14:00,3,True
U033869,2025-12-07,14:00,22:00,9,True
U033870,2025-11-30,06:00,14:00,13,False
U033871,2025-12-05,22:00,06:00,10,False
U033872,2025-11-29,06:00,14:00,8,True
U033873,2025-11-17,22:00,06:00,12,True
U033874,2025-11-14,22:00,06:00,3,False
U033875,2025-11-19,22:00,06:00,8,True
U033876,2025-12-10,22:00,06:00,18,False
U033877,2025-11-16,06:00,14:00,6,True
U033878,2025-11-27,14:00,22:00,4,True
U033879,2025-12-02,22:00,06:00,16,True
U033880,2025-12-13,06:00,14:00,10,False
U033881,2025-11-24,14:00,22:00,6,False
U033882,2025-12-13,14:00,22:00,12,True
U033883,2025-11-18,22:00,06:00,24,True
U033884,2025-12-11,06:00,14:00,2,False
U033885,2025-11-17,22:00,06:00,3,False
U033886,2025-11-29,14:00,22:00,8,True
U033887,2025-11-29,06:00,14:00,9,False
U033888,2025-11-24,22:00,06:00,16,False
U033889,2025-11-29,22:00,06:00,15,True
U033890,2025-11-28,14:00,22:00,17,False
U033891,2025-12-07,22:00,06:00,20,False
U033892,2025-11-19,14:00,22:00,19,True
U033893,2025-11-27,06:00,14:00,21,False
U033894,2025-11-17,22:00,06:00,5,False
U033895,2025-11-18,06:00,14:00,6,False
U033896,2025-12-01,06:00,14:00,2,True
U033897,2025-12-06,14:00,22:00,7,False
U033898,2025-12-11,14:00,22:00,3,False
U033899,2025-11-24,22:00,06:00,2,False
U033900,2025-11-30,22:00,06:00,12,True
U033901,2025-12-03,22:00,06:00,6,False
U033902,2025-11-15,06:00,14:00,7,True
U033903,2025-11-30,14:00,22:00,3,False
U033904,2025-12-10,14:00,22:00,15,False
U033905,2025-12-07,06:00,14:00,11,False
U033906,2025-12-05,06:00,14:00,13,False
U033907,2025-12-06,22:00,06:00,3,False
U033908,2025-12-01,06:00,14:00,8,False
U033909,2025-12-05,06:00,14:00,3,False
U033910,2025-12-07,14:00,22:00,15,False
U033911,2025-11-22,06:00,14:00,10,False
U033912,2025-12-02,22:00,06:00,4,True
U033913,2025-11-14,06:00,14:00,7,True
U033914,2025-11-24,06:00,14:00,13,False
U033915,2025-12-12,22:00,06:00,14,True
U033916,2025-12-11,06:00,14:00,21,False
U033917,2025-11-16,06:00,14:00,20,False
U033918,2025-11-30,22:00,06:00,10,True
U033919,2025-12-03,14:00,22:00,8,False
U033920,2025-11-21,22:00,06:00,15,False
U033921,2025-12-06,06:00,14:00,14,True
U033922,2025-11-29,06:00,14:00,11,True
U033923,2025-11-15,14:00,22:00,8,False
U033924,2025-12-03,06:00,14:00,10,True
U033925,2025-12-11,22:00,06:00,15,False
U033926,2025-12-10,22:00,06:00,4,True
U033927,2025-11-21,06:00,14:00,4,False
U033928,2025-11-20,14:00,22:00,8,True
U033929,2025-11-27,22:00,06:00,6,True
U033930,2025-11-26,14:00,22:00,4,True
U033931,2025-12-03,06:00,14:00,14,False
U033932,2025-11-18,14:00,22:00,8,True
U033933,2025-11-23,22:00,06:00,6,False
U033934,2025-11-14,22:00,06:00,6,False
U033935,2025-12-02,06:00,14:00,11,False
U033936,2025-12-11,06:00,14:00,3,False
U033937,2025-11-28,14:00,22:00,5,False
U033938,2025-12-04,14:00,22:00,20,False
U033939,2025-11-29,14:00,22:00,11,True
U033940,2025-11-17,22:00,06:00,2,False
U033941,2025-12-06,22:00,06:00,12,True
U033942,2025-12-13,14:00,22:00,15,True
U033943,2025-11-23,14:00,22:00,8,False
U033944,2025-11-22,06:00,14:00,3,False
U033945,2025-12-07,22:00,06:00,12,False
U033946,2025-12-10,06:00,14:00,9,True
U033947,2025-12-08,14:00,22:00,14,False
U033948,2025-11-19,06:00,14:00,5,False
U033949,2025-12-06,06:00,14:00,12,True
U033950,2025-12-12,06:00,14:00,12,False
U033951,2025-12-05,14:00,22:00,6,False
U033952,2025-11-23,14:00,22:00,4,True
U033953,2025-11-26,06:00,14:00,21,False
U033954,2025-12-08,06:00,14:00,9,False
U033955,2025-12-05,22:00,06:00,14,True
U033956,2025-11-15,22:00,06:00,9,True
U033957,2025-12-05,06:00,14:00,7,False
U033958,2025-11-29,06:00,14:00,18,False
U033959,2025-11-23,06:00,14:00,13,False
U033960,2025-12-02,14:00,22:00,16,False
U033961,2025-12-09,06:00,14:00,12,False
U033962,2025-12-10,06:00,14:00,17,False
U033963,2025-12-01,06:00,14:00,14,False
U033964,2025-12-07,22:00,06:00,17,True
U033965,2025-11-16,06:00,14:00,2,False
U033966,2025-12-07,22:00,06:00,13,False
U033967,2025-12-01,14:00,22:00,11,False
U033968,2025-11-14,22:00,06:00,4,True
U033969,2025-12-03,06:00,14:00,2,False
U033970,2025-12-03,06:00,14:00,2,True
U033971,2025-11-28,06:00,14:00,17,True
U033972,2025-11-25,06:00,14:00,8,False
U033973,2025-12-01,14:00,22:00,11,False
U033974,2025-12-04,22:00,06:00,3,True
U033975,2025-12-11,06:00,14:00,4,False
U033976,2025-11-28,22:00,06:00,17,True
U033977,2025-12-12,06:00,14:00,11,False
U033978,2025-12-01,06:00,14:00,5,True
U033979,2025-11-16,14:00,22:00,3,False
U033980,2025-12-04,06:00,14:00,22,True
U033981,2025-11-18,14:00,22:00,10,False
U033982,2025-11-17,06:00,14:00,11,False
U033983,2025-11-27,22:00,06:00,18,True
U033984,2025-12-12,06:00,14:00,13,True
U033985,2025-12-08,14:00,22:00,6,False
U033986,2025-11-19,06:00,14:00,11,False
U033987,2025-11-19,06:00,14:00,9,False
U033988,2025-12-12,14:00,22:00,19,False
U033989,2025-12-07,14:00,22:00,3,False
U033990,2025-11-23,22:00,06:00,3,True
U033991,2025-12-03,06:00,14:00,5,False
U033992,2025-11-16,22:00,06:00,11,False
U033993,2025-11-18,22:00,06:00,12,False
U033994,2025-12-08,22:00,06:00,13,True
U033995,2025-11-17,22:00,06:00,6,False
U033996,2025-12-12,22:00,06:00,7,False
U033997,2025-12-05,06:00,14:00,2,False
U033998,2025-11-26,14:00,22:00,6,False
U033999,2025-11-17,22:00,06:00,16,False
U034000,2025-12-05,06:00,14:00,8,False
U034001,2025-12-01,22:00,06:00,10,True
U034002,2025-12-11,14:00,22:00,5,False
U034003,2025-12-10,22:00,06:00,12,False
U034004,2025-12-02,06:00,14:00,12,False
U034005,2025-12-11,14:00,22:00,11,False
U034006,2025-11-26,06:00,14:00,18,True
U034007,2025-11-26,06:00,14:00,3,False
U034008,2025-11-27,22:00,06:00,8,False
U034009,2025-12-07,14:00,22:00,6,False
U034010,2025-11-23,06:00,14:00,20,True
U034011,2025-11-16,14:00,22:00,7,False
U034012,2025-12-10,22:00,06:00,15,False
U034013,2025-11-27,06:00,14:00,11,False
U034014,2025-12-11,22:00,06:00,11,False
U034015,2025-11-17,22:00,06:00,5,True
U034016,2025-12-01,22:00,06:00,11,True
U034017,2025-12-03,14:00,22:00,5,False
U034018,2025-12-12,14:00,22:00,5,True
U034019,2025-11-21,14:00,22:00,13,False
U034020,2025-11-18,22:00,06:00,21,True
U034021,2025-12-05,14:00,22:00,8,True
U034022,2025-11-14,22:00,06:00,18,False
U034023,2025-11-21,22:00,06:00,13,False
U034024,2025-12-11,14:00,22:00,14,False
U034025,2025-11-16,14:00,22:00,12,False
U034026,2025-11-18,22:00,06:00,13,False
U034027,2025-11-25,06:00,14:00,5,False
U034028,2025-11-24,22:00,06:00,4,False
U034029,2025-11-22,14:00,22:00,4,False
U034030,2025-11-19,14:00,22:00,3,False
U034031,2025-11-27,22:00,06:00,7,False
U034032,2025-12-04,14:00,22:00,8,True
U034033,2025-12-11,14:00,22:00,19,False
U034034,2025-11-22,22:00,06:00,3,False
U034035,2025-12-03,22:00,06:00,20,True
U034036,2025-11-20,06:00,14:00,13,True
U034037,2025-11-15,06:00,14:00,13,True
U034038,2025-11-21,06:00,14:00,9,True
U034039,2025-12-05,06:00,14:00,17,False
U034040,2025-11-21,22:00,06:00,15,False
U034041,2025-11-23,22:00,06:00,8,True
U034042,2025-11-19,06:00,14:00,5,False
U034043,2025-12-13,14:00,22:00,11,False
U034044,2025-11-28,06:00,14:00,4,True
U034045,2025-12-09,22:00,06:00,8,False
U034046,2025-11-15,06:00,14:00,10,False
U034047,2025-11-15,06:00,14:00,2,False
U034048,2025-11-15,22:00,06:00,10,False
U034049,2025-11-25,06:00,14:00,9,True
U034050,2025-12-08,14:00,22:00,12,True
U034051,2025-11-25,14:00,22:00,8,False
U034052,2025-12-07,14:00,22:00,2,False
U034053,2025-11-22,22:00,06:00,9,False
U034054,2025-11-28,22:00,06:00,5,False
U034055,2025-11-25,06:00,14:00,15,True
U034056,2025-12-07,06:00,14:00,2,False
U034057,2025-12-06,14:00,22:00,12,False
U034058,2025-11-20,22:00,06:00,19,True
U034059,2025-12-04,14:00,22:00,4,True
U034060,2025-12-05,06:00,14:00,14,False
U034061,2025-11-15,22:00,06:00,18,False
U034062,2025-12-03,06:00,14:00,7,False
U034063,2025-11-27,22:00,06:00,13,False
U034064,2025-12-09,14:00,22:00,7,False
U034065,2025-12-10,06:00,14:00,7,False
U034066,2025-11-30,22:00,06:00,23,True
U034067,2025-11-18,14:00,22:00,10,False
U034068,2025-12-09,14:00,22:00,16,False
U034069,2025-11-27,06:00,14:00,7,True
U034070,2025-11-15,22:00,06:00,7,False
U034071,2025-12-11,22:00,06:00,4,True
U034072,2025-12-12,06:00,14:00,12,False
U034073,2025-12-03,22:00,06:00,2,False
U034074,2025-12-04,14:00,22:00,3,True
U034075,2025-11-29,22:00,06:00,15,False
U034076,2025-11-27,14:00,22:00,13,False
U034077,2025-11-26,14:00,22:00,4,True
U034078,2025-11-24,14:00,22:00,19,True
U034079,2025-12-10,06:00,14:00,9,False
U034080,2025-12-11,14:00,22:00,18,True
U034081,2025-12-03,22:00,06:00,11,True
U034082,2025-11-19,06:00,14:00,9,False
U034083,2025-11-18,06:00,14:00,5,False
U034084,2025-11-27,14:00,22:00,20,False
U034085,2025-12-06,22:00,06:00,18,False
U034086,2025-12-12,22:00,06:00,8,False
U034087,2025-12-08,06:00,14:00,12,True
U034088,2025-11-25,14:00,22:00,8,False
U034089,2025-12-04,06:00,14:00,11,False
U034090,2025-12-09,06:00,14:00,6,False
U034091,2025-11-17,06:00,14:00,10,False
U034092,2025-11-17,14:00,22:00,13,False
U034093,2025-11-29,06:00,14:00,12,False
U034094,2025-11-14,22:00,06:00,14,False
U034095,2025-11-29,06:00,14:00,11,False
U034096,2025-11-27,06:00,14:00,7,True
U034097,2025-11-27,14:00,22:00,19,True
U034098,2025-12-11,22:00,06:00,9,True
U034099,2025-11-15,22:00,06:00,2,False
U034100,2025-11-24,22:00,06:00,3,True
U034101,2025-11-21,14:00,22:00,19,False
U034102,2025-12-08,14:00,22:00,6,False
U034103,2025-12-13,14:00,22:00,13,False
U034104,2025-12-02,06:00,14:00,11,True
U034105,2025-12-08,06:00,14:00,10,True
U034106,2025-12-11,06:00,14:00,12,False
U034107,2025-11-21,22:00,06:00,11,True
U034108,2025-11-25,14:00,22:00,8,False
U034109,2025-12-10,06:00,14:00,9,True
U034110,2025-11-27,22:00,06:00,5,False
U034111,2025-11-20,22:00,06:00,12,True
U034112,2025-12-07,06:00,14:00,5,True
U034113,2025-12-06,06:00,14:00,11,True
U034114,2025-11-27,14:00,22:00,2,True
U034115,2025-11-17,06:00,14:00,9,False
U034116,2025-11-26,06:00,14:00,8,False
U034117,2025-11-18,22:00,06:00,8,True
U034118,2025-12-12,22:00,06:00,4,True
U034119,2025-11-19,22:00,06:00,15,True
U034120,2025-11-22,14:00,22:00,19,False
U034121,2025-11-30,14:00,22:00,19,False
U034122,2025-11-15,22:00,06:00,16,True
U034123,2025-12-05,14:00,22:00,9,False
U034124,2025-11-29,22:00,06:00,8,True
U034125,2025-12-02,14:00,22:00,17,True
U034126,2025-12-11,14:00,22:00,3,False
U034127,2025-11-18,14:00,22:00,17,True
U034128,2025-11-24,14:00,22:00,5,False
U034129,2025-11-20,22:00,06:00,10,True
U034130,2025-11-22,06:00,14:00,19,False
U034131,2025-11-22,06:00,14:00,12,True
U034132,2025-11-28,14:00,22:00,13,False
U034133,2025-11-22,22:00,06:00,11,True
U034134,2025-11-25,06:00,14:00,14,False
U034135,2025-11-30,06:00,14:00,14,False
U034136,2025-12-12,22:00,06:00,14,False
U034137,2025-12-13,22:00,06:00,3,False
U034138,2025-12-05,14:00,22:00,9,False
U034139,2025-11-16,06:00,14:00,2,False
U034140,2025-11-27,14:00,22:00,19,False
U034141,2025-12-12,14:00,22:00,23,False
U034142,2025-12-13,06:00,14:00,17,False
U034143,2025-12-07,06:00,14:00,11,False
U034144,2025-12-07,22:00,06:00,12,True
U034145,2025-11-16,14:00,22:00,13,True
U034146,2025-12-04,06:00,14:00,6,False
U034147,2025-12-01,06:00,14:00,11,False
U034148,2025-12-03,14:00,22:00,6,False
U034149,2025-12-11,06:00,14:00,3,False
U034150,2025-11-20,14:00,22:00,12,False
U034151,2025-11-17,22:00,06:00,15,True
U034152,2025-11-15,22:00,06:00,12,False
U034153,2025-11-17,14:00,22:00,11,True
U034154,2025-12-11,14:00,22:00,7,True
U034155,2025-12-03,14:00,22:00,4,False
U034156,2025-12-07,14:00,22:00,18,False
U034157,2025-12-05,14:00,22:00,5,True
U034158,2025-11-27,14:00,22:00,7,False
U034159,2025-11-15,14:00,22:00,14,False
U034160,2025-12-10,06:00,14:00,8,False
U034161,2025-11-14,22:00,06:00,15,False
U034162,2025-11-28,22:00,06:00,4,False
U034163,2025-11-19,14:00,22:00,5,True
U034164,2025-11-24,22:00,06:00,10,True
U034165,2025-11-19,22:00,06:00,2,True
U034166,2025-12-06,06:00,14:00,5,True
U034167,2025-11-24,06:00,14:00,10,True
U034168,2025-11-28,22:00,06:00,6,False
U034169,2025-12-06,14:00,22:00,6,False
U034170,2025-12-07,06:00,14:00,17,False
U034171,2025-12-01,06:00,14:00,13,False
U034172,2025-12-12,22:00,06:00,11,False
U034173,2025-11-29,22:00,06:00,2,True
U034174,2025-12-02,22:00,06:00,12,False
U034175,2025-11-16,14:00,22:00,19,True
U034176,2025-11-21,06:00,14:00,8,False
U034177,2025-11-26,14:00,22:00,3,True
U034178,2025-11-15,06:00,14:00,5,False
U034179,2025-11-19,14:00,22:00,7,True
U034180,2025-11-23,22:00,06:00,18,False
U034181,2025-11-19,06:00,14:00,5,True
U034182,2025-11-14,06:00,14:00,11,False
U034183,2025-11-14,06:00,14:00,22,False
U034184,2025-11-18,22:00,06:00,17,False
U034185,2025-12-04,14:00,22:00,2,False
U034186,2025-12-04,14:00,22:00,4,False
U034187,2025-12-12,06:00,14:00,20,False
U034188,2025-12-13,14:00,22:00,4,False
U034189,2025-11-19,06:00,14:00,4,False
U034190,2025-12-08,22:00,06:00,13,False
U034191,2025-11-18,06:00,14:00,4,True
U034192,2025-12-05,22:00,06:00,12,False
U034193,2025-11-20,14:00,22:00,8,False
U034194,2025-11-24,06:00,14:00,12,False
U034195,2025-11-20,06:00,14:00,3,False
U034196,2025-11-19,14:00,22:00,14,False
U034197,2025-11-29,06:00,14:00,9,False
U034198,2025-11-21,06:00,14:00,21,False
U034199,2025-11-24,06:00,14:00,15,False
U034200,2025-12-02,22:00,06:00,10,False
U034201,2025-12-04,22:00,06:00,24,False
U034202,2025-12-07,14:00,22:00,9,False
U034203,2025-12-10,22:00,06:00,3,True
U034204,2025-11-26,22:00,06:00,13,False
U034205,2025-12-02,22:00,06:00,15,False
U034206,2025-11-15,14:00,22:00,5,True
U034207,2025-11-25,06:00,14:00,8,True
U034208,2025-12-02,14:00,22:00,2,False
U034209,2025-11-19,06:00,14:00,18,False
U034210,2025-11-22,06:00,14:00,13,True
U034211,2025-12-03,14:00,22:00,3,False
U034212,2025-11-18,14:00,22:00,3,False
U034213,2025-11-29,14:00,22:00,13,False
U034214,2025-12-06,22:00,06:00,15,False
U034215,2025-12-04,22:00,06:00,8,False
U034216,2025-11-27,22:00,06:00,2,True
U034217,2025-11-17,14:00,22:00,7,True
U034218,2025-11-30,06:00,14:00,5,True
U034219,2025-12-05,14:00,22:00,8,False
U034220,2025-11-29,22:00,06:00,8,True
U034221,2025-12-13,14:00,22:00,17,False
U034222,2025-12-06,14:00,22:00,17,False
U034223,2025-12-11,06:00,14:00,7,True
U034224,2025-11-24,06:00,14:00,3,False
U034225,2025-11-25,06:00,14:00,19,False
U034226,2025-12-05,22:00,06:00,16,False
U034227,2025-11-28,14:00,22:00,5,False
U034228,2025-11-15,14:00,22:00,9,True
U034229,2025-11-19,14:00,22:00,15,False
U034230,2025-12-07,22:00,06:00,13,False
U034231,2025-11-17,14:00,22:00,11,True
U034232,2025-12-07,14:00,22:00,9,False
U034233,2025-11-16,22:00,06:00,18,False
U034234,2025-12-04,06:00,14:00,7,True
U034235,2025-11-29,22:00,06:00,18,False
U034236,2025-12-05,06:00,14:00,12,True
U034237,2025-11-25,22:00,06:00,15,False
U034238,2025-12-01,14:00,22:00,12,True
U034239,2025-11-14,14:00,22:00,23,False
U034240,2025-11-25,14:00,22:00,6,False
U034241,2025-11-28,22:00,06:00,13,False
U034242,2025-12-07,06:00,14:00,8,False
U034243,2025-12-04,14:00,22:00,14,True
U034244,2025-11-23,14:00,22:00,13,False
U034245,2025-12-10,14:00,22:00,19,True
U034246,2025-11-19,14:00,22:00,19,False
U034247,2025-12-04,06:00,14:00,18,False
U034248,2025-11-30,06:00,14:00,8,True
U034249,2025-11-23,06:00,14:00,6,True
U034250,2025-11-23,06:00,14:00,22,True
U034251,2025-12-12,14:00,22:00,15,False
U034252,2025-12-10,14:00,22:00,9,False
U034253,2025-12-12,14:00,22:00,9,True
U034254,2025-12-01,14:00,22:00,13,True
U034255,2025-11-17,14:00,22:00,9,True
U034256,2025-11-22,22:00,06:00,5,True
U034257,2025-11-16,06:00,14:00,4,True
U034258,2025-12-06,14:00,22:00,16,True
U034259,2025-12-10,14:00,22:00,17,True
U034260,2025-11-29,14:00,22:00,13,False
U034261,2025-12-02,22:00,06:00,18,False
U034262,2025-11-28,22:00,06:00,7,False
U034263,2025-12-08,06:00,14:00,3,False
U034264,2025-11-30,06:00,14:00,14,False
U034265,2025-11-18,06:00,14:00,16,False
U034266,2025-11-21,06:00,14:00,5,False
U034267,2025-11-25,14:00,22:00,13,True
U034268,2025-12-02,22:00,06:00,13,False
U034269,2025-12-08,22:00,06:00,12,False
U034270,2025-11-16,06:00,14:00,4,False
U034271,2025-11-22,22:00,06:00,8,False
U034272,2025-12-03,22:00,06:00,7,False
U034273,2025-12-04,14:00,22:00,10,False
U034274,2025-12-03,06:00,14:00,7,False
U034275,2025-12-04,14:00,22:00,20,True
U034276,2025-12-09,22:00,06:00,3,True
U034277,2025-11-19,14:00,22:00,13,True
U034278,2025-11-20,14:00,22:00,14,True
U034279,2025-12-07,14:00,22:00,5,True
U034280,2025-11-22,14:00,22:00,9,False
U034281,2025-11-25,22:00,06:00,9,True
U034282,2025-11-14,22:00,06:00,11,False
U034283,2025-11-29,06:00,14:00,6,False
U034284,2025-11-23,14:00,22:00,19,True
U034285,2025-11-29,14:00,22:00,4,False
U034286,2025-11-17,06:00,14:00,5,False
U034287,2025-11-29,22:00,06:00,9,True
U034288,2025-11-26,22:00,06:00,10,False
U034289,2025-12-10,14:00,22:00,17,True
U034290,2025-12-11,22:00,06:00,14,False
U034291,2025-11-27,06:00,14:00,8,False
U034292,2025-11-23,14:00,22:00,3,False
U034293,2025-11-25,22:00,06:00,12,True
U034294,2025-12-02,14:00,22:00,16,False
U034295,2025-11-18,06:00,14:00,3,False
U034296,2025-12-04,22:00,06:00,12,True
U034297,2025-11-16,22:00,06:00,3,True
U034298,2025-11-23,14:00,22:00,7,True
U034299,2025-12-07,06:00,14:00,8,False
U034300,2025-11-14,06:00,14:00,10,True
U034301,2025-11-30,22:00,06:00,12,False
U034302,2025-12-08,14:00,22:00,3,False
U034303,2025-11-29,22:00,06:00,6,True
U034304,2025-12-07,06:00,14:00,18,False
U034305,2025-11-23,22:00,06:00,5,True
U034306,2025-11-22,22:00,06:00,12,False
U034307,2025-11-29,22:00,06:00,11,True
U034308,2025-11-15,14:00,22:00,8,False
U034309,2025-11-24,22:00,06:00,7,False
U034310,2025-12-02,22:00,06:00,15,True
U034311,2025-11-24,06:00,14:00,11,True
U034312,2025-12-09,06:00,14:00,13,True
U034313,2025-12-09,14:00,22:00,8,False
U034314,2025-12-02,06:00,14:00,13,True
U034315,2025-11-18,06:00,14:00,9,True
U034316,2025-11-15,14:00,22:00,13,True
U034317,2025-11-14,06:00,14:00,5,False
U034318,2025-11-23,14:00,22:00,9,False
U034319,2025-11-14,14:00,22:00,12,True
U034320,2025-11-14,14:00,22:00,19,False
U034321,2025-12-09,22:00,06:00,7,False
U034322,2025-12-09,14:00,22:00,10,False
U034323,2025-12-08,22:00,06:00,17,False
U034324,2025-11-15,06:00,14:00,17,False
U034325,2025-11-25,06:00,14:00,15,False
U034326,2025-12-01,06:00,14:00,7,False
U034327,2025-12-01,14:00,22:00,5,False
U034328,2025-11-19,06:00,14:00,3,False
U034329,2025-11-25,06:00,14:00,8,False
